,User ID,City,User Longitude,User Latitude,Resturant Name,Resturant Longitude,Resturant Latitude,Categories,Special Diets,Review Score,Comments
812,138,Jeddah,39.29600568308361,21.443168673127985,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.3,"I had high hopes for this place since the burgers are cooked over a charcoal grill, but unfortunately the taste fell flat, way flat"
813,177,Eastern Province,51.715296428992545,22.280033624699954,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,4.4,I could eat their bruschetta all day it is devine
814,311,Jeddah,39.32593108210965,21.396363372558778,Sura Korean Fine Dining,39.153422420142775,21.55896141574237,"Asian, Korean","Vegetarian Friendly, Vegan Options",3.6,Not a single employee came out to see if we were OK or even needed a water refill once they finally served us our food
815,85,Eastern Province,48.88338523857325,24.180230432810795,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",3.9,"Lastly, the mozzarella sticks, they were the best thing we ordered"
816,325,Riyadh,46.92816612854411,24.989262296367084,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,"The first time I ever came here I had an amazing experience, I still tell people how awesome the duck was."
817,123,Jeddah,39.1228751706413,21.75843494827116,Aromi,39.10926895759512,21.603595561556073,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.9,The server was very negligent of our needs and made us feel very unwelcome... I would not suggest this place!
818,275,Riyadh,46.7483594621859,24.560914625337396,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.2,The service was terrible though
819,426,Eastern Province,52.672752741066915,24.793201253348364,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",4.0,"This place is overpriced, not consistent with their boba, and it really is OVERPRICED!"
820,382,Jeddah,39.27023290273333,21.5065714463126,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,3.6,It was packed!!
821,183,Jeddah,39.13874980347583,21.885064937082156,Khayal Restaurant,39.14106005571364,21.60958323990262,"Barbecue, Middle Eastern","Vegetarian Friendly, Vegan Options",4.1,I love this place.
822,144,Eastern Province,53.86388567237307,20.574082811310447,The Blue Restaurant,50.22054889692208,26.291765783996706,"Seafood, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,I can say that the desserts were yummy.
823,67,Jeddah,39.141744275773966,21.231752322603505,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,1.2,The food was terrible.
824,95,Eastern Province,47.79106766095661,25.722215472095183,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,The seasonal fruit was fresh white peach puree
825,340,Riyadh,46.92268700680375,24.971289332877266,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",2.8,It kept getting worse and worse so now I'm officially done.
826,372,Jeddah,39.24333452754749,21.394661323925753,Khayal Restaurant,39.14106005571364,21.60958323990262,"Barbecue, Middle Eastern","Vegetarian Friendly, Vegan Options",3.5,This place should honestly be blown up.
827,92,Riyadh,46.999920249879935,24.69504422813668,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,4.2,But I definitely would not eat here again.
828,228,Riyadh,46.806443134217524,24.505011682824588,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",1.7,Do not waste your money here!
829,253,Eastern Province,50.00851757112419,23.61118485501736,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,4.8,I love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes
830,356,Jeddah,39.28491644077456,21.62847836975774,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.5,The crêpe was delicate and thin and moist
831,485,Eastern Province,53.64285586915457,26.93311247728527,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,2.3,Awful service
832,126,Riyadh,46.86753973733848,24.80434163178427,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,Won't ever go here again
833,10,Jeddah,39.334784291523505,21.780833226498526,Ginger Leaf,39.10931546434358,21.6045682395325,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",1.8,Food quality has been horrible
834,415,Riyadh,46.75282700822976,24.58052175084311,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,For that price I can think of a few place I would have much rather gone
835,244,Riyadh,46.65948497744224,24.506819940405226,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",3.5,The service here is fair at best
836,62,Riyadh,46.73336344451447,24.593502471196008,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",3.8,"I do love sushi, but I found Kabuki to be over-priced, over-hip and under-services"
837,1,Eastern Province,52.15680871907438,22.393911201740853,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,4.4,Do yourself a favor and stay away from this dish
838,73,Jeddah,39.313985471608774,21.693481306560464,Chicken Republic,39.14277525572525,21.571019309804818,"European, Armenian, Arabic, Fast Food",Non,1.6,Very poor service
839,480,Eastern Province,50.18168138420911,26.70631210640177,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,No one at the table thought the food was above average or worth the wait that we had for it
840,441,Eastern Province,51.90939778902397,26.13330932866241,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",4.9,"Best service and food ever, Maria our server was so good and friendly she made our day"
841,490,Eastern Province,50.28446180558872,25.756888184685074,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",5.0,They were excellent
842,261,Jeddah,39.34994567842213,21.71662490881689,Sura Korean Fine Dining,39.153422420142775,21.55896141574237,"Asian, Korean","Vegetarian Friendly, Vegan Options",2.5,I paid the bill but did not tip because I felt the server did a terrible job
843,97,Eastern Province,52.07266164451252,24.667658258386805,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,4.0,Just had lunch here and had a great experience
844,60,Riyadh,46.66322552887652,24.777999042080168,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.7,I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor
845,219,Jeddah,39.19443000561864,21.79762893656227,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",2.1,Food is way overpriced and portions are fucking small
846,144,Riyadh,46.94487690005604,24.603000174964418,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",4.9,I recently tried Caballero's and I have been back every week since!
847,337,Jeddah,39.267290203675365,21.249445165451235,Chicken Republic,39.14277525572525,21.571019309804818,"European, Armenian, Arabic, Fast Food",Non,4.8,"for 40 bucks a head, i really expect better food"
848,106,Riyadh,46.72433117347712,24.803475297740018,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,4.5,The food came out at a good pace
849,117,Riyadh,46.67793817775055,24.507206280390545,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,"I ate there twice on my last visit, and especially enjoyed the salmon salad"
850,370,Riyadh,46.932051577429476,24.94596613815852,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,I won't be back
851,356,Eastern Province,52.50458830969051,27.346136319386275,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",1.1,We could not believe how dirty the oysters were!
852,2,Jeddah,39.10662402960935,21.665550574740628,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,This place deserves no stars
853,80,Jeddah,39.231044350620095,21.87825342837251,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",4.4,I would not recommend this place
854,187,Riyadh,46.6768240449611,24.76674881746189,Cafe Bateel,46.6293846412173,24.756378717673098,"Cafe, Healthy, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,"In fact I'm going to round up to 4 stars, just because she was so awesome"
855,395,Jeddah,39.37433829079141,21.158916467992615,Khayal Restaurant,39.14106005571364,21.60958323990262,"Barbecue, Middle Eastern","Vegetarian Friendly, Vegan Options",1.4,"To my disbelief, each dish qualified as the worst version of these foods I have ever tasted"
856,399,Eastern Province,50.35020037381919,22.52032212711035,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.8,"Bad day or not, I have a very low tolerance for rude customer service people, it is your job to be nice and polite, wash dishes otherwise!!"
857,48,Eastern Province,51.42598058528937,20.176894703860285,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,3.6,the potatoes were great and so was the biscuit
858,414,Eastern Province,52.62980398223909,23.37589501566012,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",4.6,I probably would not go here again.
859,27,Eastern Province,51.34313328032714,27.186214274836605,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,4.1,So flavorful and has just the perfect amount of heat.
860,70,Riyadh,46.645448631785,24.50973369826346,Sultan Steakhouse Riyadh,46.61407829565047,24.750130635087018,"Steakhouse, Barbecue, Turkish",Gluten Free Options,4.6,The price is reasonable and the service is great
861,157,Riyadh,46.639529488777946,24.731488352675196,Lotus,46.72754599759453,24.78465287072049,"Chinese, Japanese, Asian, Thai, Sushi","Vegetarian Friendly, Vegan Options",2.1,"The Wife hated her meal (coconut shrimp), and our friends really did not enjoy their meals, either."
862,119,Eastern Province,55.4449174293277,19.28428537409359,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",4.0,My fella got the huevos rancheros and they didn't look too appealing.
863,56,Riyadh,46.55492777629409,24.94570743607428,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,3.7,"Went in for happy hour, great list of wines."
864,417,Jeddah,39.30757996552312,21.53245023273559,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!
865,414,Riyadh,46.78762849428307,24.83087336975772,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,I probably won't be coming back here
866,53,Jeddah,39.2978783241934,21.06505246377704,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",1.7,Worst food/service I've had in a while.
867,452,Riyadh,46.709506008443654,24.503505378136378,Al Orjouan,46.63020102633448,24.665121345075363,"Mediterranean, Middle Eastern, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,"This place is pretty good, nice little vibe in the restaurant."
868,195,Riyadh,46.73971537049463,24.504564518524052,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,3.6,Talk about great customer service of course we will be back.
869,372,Jeddah,39.159964304913004,21.215004347029314,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",1.2,"Hot dishes are not hot, cold dishes are close to room temp.I watched staff prepare food with BARE HANDS, no gloves.Everything is deep fried in oil."
870,130,Eastern Province,48.69145156779752,25.95480376645806,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,3.9,I love their fries and their beans
871,431,Eastern Province,47.81743931414978,21.817718498452905,The Blue Restaurant,50.22054889692208,26.291765783996706,"Seafood, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,Always a pleasure dealing with him
872,202,Jeddah,39.22240512290875,21.645088146863024,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,"They have a plethora of salads and sandwiches, and everything I've tried gets my seal of approval"
873,256,Eastern Province,49.27462533444392,24.044222043327974,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,This place is awesome if you want something light and healthy during the summer
874,329,Riyadh,46.97214404643004,24.85303906985473,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",4.5,"For sushi on the Strip, this is the place to go"
875,280,Eastern Province,54.88162972616522,20.290217771868,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,3.8,"The service was great, even the manager came and helped with our table"
876,141,Riyadh,46.999409832052486,24.90670965000151,Shawarma House,46.65678745131582,24.756352994549182,"Fast Food, Middle Eastern",Vegetarian Friendly,4.6,The feel of the dining room was more college cooking course than high class dining and the service was slow at best
877,177,Riyadh,46.611017847981756,24.73611340215256,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.7,"I started this review with two stars, but I'm editing it to give it only onethis is the worst sushi i have ever eat besides Costco's"
878,305,Eastern Province,49.538169754201284,21.615762747034793,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,"All in all an excellent restaurant highlighted by great service, a unique menu, and a beautiful setting"
879,89,Riyadh,46.70605208203933,24.51888420589496,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.8,My boyfriend and i sat at the bar and had a completely delightful experience
880,359,Riyadh,46.95744680595195,24.81682910044534,Cafe Bateel,46.6293846412173,24.756378717673098,"Cafe, Healthy, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",1.5,Weird vibe from owners
881,246,Eastern Province,49.731418515520126,20.733428051655615,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",2.1,There was hardly any meat.
882,354,Jeddah,39.13169991995881,21.467273697478046,Khayal Restaurant,39.14106005571364,21.60958323990262,"Barbecue, Middle Eastern","Vegetarian Friendly, Vegan Options",4.6,I've had better bagels from the grocery store
883,324,Jeddah,39.106636161559585,21.132140747372166,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,Go To Place for Gyros.
884,291,Riyadh,46.61554761208745,24.687319039106523,Sultan Steakhouse Riyadh,46.61407829565047,24.750130635087018,"Steakhouse, Barbecue, Turkish",Gluten Free Options,4.6,"I love the owner/chef, his one authentic Japanese cool dude"
885,437,Eastern Province,49.75740047921396,26.696930831326775,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,"Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless"
886,355,Jeddah,39.32671014667035,21.854935188172277,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",1.9,I found a six inch long piece of wire in my salsa
887,217,Riyadh,46.984007374192814,24.824285002597534,Al Orjouan,46.63020102633448,24.665121345075363,"Mediterranean, Middle Eastern, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.9,"The service was terrible, food was mediocre"
888,191,Riyadh,46.98389722831733,24.708971782133172,Al Orjouan,46.63020102633448,24.665121345075363,"Mediterranean, Middle Eastern, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,We definately enjoyed ourselves
889,10,Eastern Province,50.02413106614904,27.074004086053932,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,I ordered Albondigas soup - which was just warm - and tasted like tomato soup with frozen meatballs.
890,245,Riyadh,46.628462224149715,24.694191233054326,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,"On three different occasions I asked for well done or medium well, and all three times I got the bloodiest piece of meat on my plate."
891,174,Jeddah,39.14356826362495,21.59602007596651,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,4.5,I had about two bites and refused to eat anymore.
892,99,Eastern Province,53.55121319777846,20.759403612126068,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.6,The service was extremely slow.
893,487,Jeddah,39.23253431473656,21.577056373339477,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,"After 20 minutes wait, I got a table."
894,352,Eastern Province,54.83473327131221,25.849065302574083,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,2.1,Seriously killer hot chai latte.
895,210,Jeddah,39.21129601655659,21.71381773052179,Aromi,39.10926895759512,21.603595561556073,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,"No allergy warnings on the menu, and the waitress had absolutely no clue as to which meals did or did not contain peanuts"
896,36,Eastern Province,49.58797154286085,19.745572534035038,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",1.7,My boyfriend tried the Mediterranean Chicken Salad and fell in love
897,272,Riyadh,46.64664394761719,24.915730144032256,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,Their rotating beers on tap is also a highlight of this place
898,485,Jeddah,39.35539362196034,21.69569152939896,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.5,great food
899,387,Riyadh,46.5374449210636,24.730673358357226,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,2.9,Worst Thai ever
900,7,Eastern Province,52.1732460219264,24.033256780309685,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,I want to first say our server was great and we had perfect service
901,59,Eastern Province,50.76452363362927,23.93574291035453,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,4.8,The pizza selections are good
902,297,Riyadh,46.66150590386944,24.690836736508164,Cafe Bateel,46.6293846412173,24.756378717673098,"Cafe, Healthy, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,"I had strawberry tea, which was good"
903,417,Eastern Province,55.36876171983738,24.640149268839213,Steak House,49.569183240425424,27.129411976298083,"American, Steakhouse, Grill","Vegetarian Friendly, Gluten Free Options",4.6,Highly unprofessional and rude to a loyal patron
904,258,Riyadh,46.99016495304324,24.60972063505578,Zafran Indian Bistro,46.62489930668807,24.752996409227517,"Indian, Healthy, Soups, Grill","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,"Overall, a great experience"
905,21,Eastern Province,55.19689079873927,22.027359252549203,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.5,Spend your money elsewhere
906,392,Riyadh,46.89400147673035,24.91841674909348,Al Orjouan,46.63020102633448,24.665121345075363,"Mediterranean, Middle Eastern, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!
907,391,Jeddah,39.186822917726374,21.125625772699745,Al-Saaj Al-Reefi,39.13725262953653,21.621796790157557,"Fast Food, Middle Eastern, Lebanese, Mediterranean",Non,1.7,"coffe is too cold, people!"
908,70,Riyadh,46.520253468817465,24.611682436821575,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,My order was not correct
909,172,Jeddah,39.272249018579636,21.252665022222686,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,3.6,"Also, I feel like the chips are bought, not made in house"
910,240,Eastern Province,49.725220232835916,25.86679305278057,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,2.6,After the disappointing dinner we went elsewhere for dessert
911,56,Jeddah,39.31392771921895,21.54415326073328,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,The chips and sals a here is amazing!!!!!!!!!!!!!!!!!!!
912,124,Riyadh,46.78407452896366,24.621315284295648,Cafe Bateel,46.6293846412173,24.756378717673098,"Cafe, Healthy, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.8,We won't be returning
913,440,Jeddah,39.354521841919166,21.19682213107006,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,This is my new fav Vegas buffet spot
914,462,Eastern Province,52.62488630945063,27.378670208209215,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.3,I seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off
915,57,Eastern Province,52.72323696291055,21.421607210541577,Steak House,49.569183240425424,27.129411976298083,"American, Steakhouse, Grill","Vegetarian Friendly, Gluten Free Options",1.7,"Very, very sad"
916,59,Eastern Province,49.23419865892899,25.446853847145892,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,3.8,"i felt insulted and disrespected, how could you talk and judge another human being like that"
917,385,Riyadh,46.64889697459041,24.62101851324072,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,"How can you call yourself a steakhouse if you can't properly cook a steak, I don't understand"
918,323,Jeddah,39.21836283188103,21.47479058220895,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,I'm not impressed with the concept or the food
919,158,Jeddah,39.21900557017665,21.523960537923312,Al-Saaj Al-Reefi,39.13725262953653,21.621796790157557,"Fast Food, Middle Eastern, Lebanese, Mediterranean",Non,3.8,I don't like it
920,172,Eastern Province,51.93717371926986,28.880552048521906,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,4.6,"There is really nothing for me at postinos, hope your experience is better"
921,224,Jeddah,39.12896880104477,21.833485400120644,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",3.6,I got food poisoning here at the buffet
922,138,Riyadh,46.73074427192272,24.606846945982962,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,3.7,They brought a fresh batch of fries and I was thinking yay something warm but no!
923,365,Eastern Province,48.0214754892663,22.48751808912618,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",1.6,"Needless to say, I won't be going back anytime soon"
924,232,Eastern Province,49.424651512147484,22.722720111330155,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.9,This place is disgusting!
925,487,Riyadh,46.75096249259259,24.865487842245727,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,The RI style calamari was a joke
926,111,Riyadh,46.99552077542816,24.80766582878385,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,"However, there was so much garlic in the fondue, it was barely edible"
927,451,Jeddah,39.30235629386142,21.497933483362978,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,4.7,"I could barely stomach the meal, but didn't complain because it was a business lunch"
928,407,Jeddah,39.35659933832263,21.041232228373804,Khayal Restaurant,39.14106005571364,21.60958323990262,"Barbecue, Middle Eastern","Vegetarian Friendly, Vegan Options",2.0,"It was so bad, I had lost the heart to finish it"
929,167,Eastern Province,53.6166209861124,22.684622282184428,Steak House,49.569183240425424,27.129411976298083,"American, Steakhouse, Grill","Vegetarian Friendly, Gluten Free Options",4.3,It also took her forever to bring us the check when we asked for it
930,259,Riyadh,46.7945577106141,24.826741252990832,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",3.8,We aren't ones to make a scene at restaurants but I just don't get it...definitely lost the love after this one!
931,351,Eastern Province,51.56034874931257,23.207673535838673,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",1.9,Disappointing experience
932,314,Jeddah,39.218978113736114,21.563509334358024,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",2.1,"If you want to wait for mediocre food and downright terrible service, then this is the place for you"
933,155,Riyadh,46.71106687116208,24.724962359111363,Shawarma House,46.65678745131582,24.756352994549182,"Fast Food, Middle Eastern",Vegetarian Friendly,4.5,WAAAAAAyyyyyyyyyy over rated is all I am saying
934,412,Eastern Province,52.25998352663469,23.976428418662636,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,We won't be going back
935,204,Jeddah,39.211989651655074,21.470623821849657,Ginger Leaf,39.10931546434358,21.6045682395325,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,The place was fairly clean but the food simply wasn't worth it
936,342,Eastern Province,53.822410169803895,26.403228589296116,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,This place lacked style!!
937,77,Eastern Province,55.173267026461396,23.420242581911022,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,1.9,ridiculous
938,66,Jeddah,39.27366085521594,21.600374284836818,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,4.5,Don't bother coming here
